STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
287110,99999, 20130924,   50.5, 8,   47.6, 8,  996.0, 8,  960.5, 8,   8.5, 8,   7.5, 8,   9.7,  25.3,   57.0*,  46.0 , 0.25F,999.9, 010000,
287110,99999, 20130925,   47.3, 8,   43.4, 8,  995.0, 8,  959.2, 8,   9.3, 8,   8.7, 8,  11.7,  21.4,   50.7*,  43.5*, 0.11F,999.9, 010000,
287110,99999, 20130926,   44.1, 8,   41.4, 8, 1000.8, 8,  964.6, 8,   5.9, 8,   7.0, 8,   9.7,  23.3,   50.7*,  38.7*, 0.31E,999.9, 010000,
287110,99999, 20130927,   38.7, 8,   32.5, 8, 1008.2, 8,  971.3, 8,   9.3, 8,   7.3, 8,  11.7,  21.4,   43.5*,  34.7*, 0.39E,999.9, 010000,
287110,99999, 20130928,   37.2, 7,   35.3, 7,  998.8, 7,  962.1, 7,   7.1, 7,  15.3, 7,  19.4,  31.1,   40.5*,  33.1 , 0.35F,999.9, 010000,
287110,99999, 20130929,   38.7, 8,   33.1, 8, 1006.8, 8,  969.9, 8,   9.3, 8,  10.7, 8,  17.5,  29.1,   46.2*,  36.0 , 0.03E,999.9, 000000,
287110,99999, 20130930,   36.9, 8,   34.2, 8, 1007.2, 8,  970.1, 8,   8.5, 8,   7.3, 8,   7.8, 999.9,   39.0*,  34.0 , 0.04F,999.9, 010000,
287110,99999, 20131001,   33.5, 8,   30.7, 8, 1011.3, 8,  973.9, 8,   5.6, 8,   6.6, 8,  11.7, 999.9,   36.0*,  31.6*, 0.05F,999.9, 011000,
287110,99999, 20131002,   33.6, 8,   28.3, 8, 1020.3, 8,  982.6, 8,  10.1, 8,   6.6, 8,  11.7, 999.9,   37.4*,  28.4*, 0.01E,999.9, 000000,
287110,99999, 20131003,   30.9, 8,   27.4, 8, 1023.4, 8,  985.3, 8,   8.5, 8,   5.8, 8,   7.8, 999.9,   32.7*,  24.1 , 0.00I,999.9, 000000,
287110,99999, 20131004,   32.0, 8,   24.6, 8, 1025.0, 8,  986.9, 8,   9.3, 8,   9.5, 8,  11.7,  21.4,   34.2*,  30.7*, 0.00I,999.9, 000000,
287110,99999, 20131005,   31.6, 8,   27.3, 8, 1019.8, 8,  981.9, 8,   9.3, 8,   7.0, 8,   9.7, 999.9,   34.2*,  28.9 ,99.99 ,999.9, 001000,
287110,99999, 20131006,   31.9, 8,   26.4, 8, 1016.1, 8,  978.4, 8,   8.5, 8,   6.3, 8,   7.8, 999.9,   35.6 ,  30.0*, 0.00E,999.9, 000000,
287110,99999, 20131007,   42.9, 8,   36.2, 8, 1014.5, 8,  977.7, 8,   9.3, 8,  11.4, 8,  15.5,  23.3,   51.3*,  28.4 ,99.99 ,999.9, 010000,
287110,99999, 20131008,   44.1, 8,   42.6, 8, 1013.7, 8,  977.0, 8,   4.0, 8,   7.8, 8,  11.7,  21.4,   45.3*,  42.1 , 0.09F,999.9, 010000,
287110,99999, 20131009,   40.2, 8,   34.0, 8, 1020.9, 8,  983.6, 8,   9.3, 8,   3.2, 8,   3.9, 999.9,   46.9 ,  34.9 , 0.03F,999.9, 010000,
287110,99999, 20131010,   47.6, 8,   46.1, 8, 1022.3, 8,  985.5, 8,   5.3, 8,   8.7, 8,  11.7,  23.3,   49.8*,  34.5 , 0.24F,999.9, 010000,
287110,99999, 20131011,   47.4, 8,   45.7, 8, 1026.9, 8,  989.9, 8,   5.0, 8,   8.0, 8,  11.7, 999.9,   48.2*,  46.4*, 0.16F,999.9, 010000,
287110,99999, 20131012,   45.2, 8,   43.1, 8, 1018.5, 8,  981.7, 8,   9.3, 8,  10.4, 8,  13.6,  21.4,   48.2*,  38.3*, 0.08E,999.9, 010000,
287110,99999, 20131013,   37.6, 8,   32.5, 8, 1013.8, 8,  976.6, 8,   9.3, 8,  10.7, 8,  15.5,  29.1,   41.9*,  33.1 , 0.03E,999.9, 000000,
287110,99999, 20131014,   34.2, 8,   26.9, 8, 1009.3, 8,  971.9, 8,   8.5, 8,  10.4, 8,  15.5,  25.3,   38.1*,  31.6 , 0.16E,999.9, 010000,
287110,99999, 20131015,   34.5, 8,   27.2, 8, 1014.5, 8,  977.0, 8,   9.3, 8,  10.2, 8,  13.6,  21.4,   36.0*,  31.1 ,99.99 ,999.9, 011100,
287110,99999, 20131016,   41.2, 8,   32.9, 8, 1012.1, 8,  975.2, 8,   9.3, 8,  15.8, 8,  17.5,  31.1,   45.3*,  33.8 , 0.02F,999.9, 000000,
287110,99999, 20131017,   43.4, 8,   41.9, 8, 1009.0, 8,  972.4, 8,   5.7, 8,  10.9, 8,  15.5,  25.3,   48.0*,  36.9*, 0.38F,999.9, 010000,
287110,99999, 20131018,   33.3, 8,   32.5, 8, 1020.6, 8,  982.8, 8,   4.7, 8,   5.8, 8,   7.8, 999.9,   34.5*,  32.4*, 0.24E,999.9, 100000,
287110,99999, 20131019,   46.9, 8,   34.4, 8, 1012.2, 8,  975.8, 8,   7.1, 8,  11.4, 8,  17.5,  31.1,   54.0*,  32.5 , 0.00E,999.9, 100000,
287110,99999, 20131020,   38.4, 8,   30.9, 8, 1013.6, 8,  976.4, 8,   8.5, 8,   6.8, 8,   9.7,  25.3,   51.8*,  29.8*, 0.04F,999.9, 010000,
287110,99999, 20131021,   32.4, 8,   29.3, 8, 1016.0, 8,  978.4, 8,   8.5, 8,   6.3, 8,   9.7, 999.9,   36.0*,  26.2 , 0.04E,999.9, 011000,
287110,99999, 20131022,   29.2, 7,   23.7, 7, 1021.1, 7,  982.9, 7,   8.9, 7,   4.2, 7,   5.8, 999.9,   34.2*,  22.3 , 0.00E,999.9, 000000,
287110,99999, 20131023,   23.9, 8,   18.0, 8, 1032.7, 8,  993.6, 8,   8.5, 8,   3.9, 8,   7.8, 999.9,   30.6*,  18.0 , 0.00I,999.9, 000000,
287110,99999, 20131024,   30.4, 8,   20.6, 8, 1026.5, 8,  988.2, 8,   8.5, 8,  14.6, 8,  21.4,  33.0,   35.1*,  16.0 , 0.00I,999.9, 000000,
287110,99999, 20131025,   35.2, 8,   30.0, 8, 1015.9, 8,  978.5, 8,   8.5, 8,  11.7, 8,  15.5,  25.3,   36.9*,  32.2 , 0.01E,999.9, 000000,
287110,99999, 20131026,   41.1, 8,   40.0, 8, 1013.6, 8,  976.7, 8,   4.2, 8,   8.7, 8,  11.7, 999.9,   43.5*,  36.0 , 0.08F,999.9, 110000,
287110,99999, 20131027,   42.5, 8,   40.4, 8, 1010.4, 8,  973.6, 8,   8.5, 8,   8.7, 8,  13.6,  21.4,   43.2*,  41.7*, 0.16F,999.9, 010000,
287110,99999, 20131028,   41.9, 8,   40.0, 8, 1011.7, 8,  974.9, 8,   7.9, 8,   3.6, 8,   5.8, 999.9,   43.9 ,  40.5*, 0.12F,999.9, 010000,
287110,99999, 20131029,   45.5, 8,   43.1, 8, 1013.3, 8,  976.7, 8,   5.2, 8,  10.7, 8,  15.5,  25.3,   47.7*,  40.6 , 0.00E,999.9, 010000,
287110,99999, 20131030,   48.5, 8,   45.5, 8, 1012.5, 8,  976.2, 8,   7.6, 8,  12.1, 8,  15.5,  25.3,   51.6*,  44.2 , 0.02E,999.9, 000000,
287110,99999, 20131031,   42.7, 8,   41.9, 8, 1010.6, 8,  973.9, 8,   3.0, 8,   6.8, 8,   9.7, 999.9,   46.2*,  38.7*, 0.51E,999.9, 110000,
287110,99999, 20131101,   35.7, 8,   32.4, 8, 1016.0, 8,  978.6, 8,   8.5, 8,   7.8, 8,   9.7,  23.3,   40.5*,  29.3*, 0.24F,999.9, 010000,
287110,99999, 20131102,   34.8, 8,   32.0, 8, 1020.6, 8,  982.9, 8,   8.5, 8,  10.0, 8,  13.6,  19.4,   39.0*,  27.7 ,99.99 ,999.9, 010000,
287110,99999, 20131103,   41.3, 8,   39.3, 8, 1017.4, 8,  980.3, 8,   6.2, 8,  10.0, 8,  13.6,  21.4,   43.2*,  37.0 , 0.06F,999.9, 010000,
287110,99999, 20131104,   43.8, 8,   42.7, 8, 1014.4, 8,  977.7, 8,   2.4, 8,  13.6, 8,  17.5,  29.1,   44.6*,  42.3 , 0.04F,999.9, 110000,
287110,99999, 20131105,   43.5, 8,   42.1, 8, 1016.6, 8,  979.7, 8,   5.8, 8,   8.5, 8,  13.6,  21.4,   46.4*,  39.6*, 0.04F,999.9, 110000,
287110,99999, 20131106,   45.6, 8,   44.3, 8, 1021.4, 8,  984.5, 8,   4.7, 8,   9.7, 8,  11.7,  23.3,   48.9*,  37.6 , 0.00I,999.9, 100000,
287110,99999, 20131107,   48.2, 8,   43.5, 8, 1022.8, 8,  986.0, 8,   8.5, 8,  10.7, 8,  15.5,  25.3,   51.6*,  45.7 , 0.00I,999.9, 000000,
287110,99999, 20131108,   45.0, 8,   37.0, 8, 1018.7, 8,  981.8, 8,   8.5, 8,  11.7, 8,  13.6,  27.2,   49.1*,  41.0 , 0.00I,999.9, 000000,
287110,99999, 20131109,   37.2, 8,   34.0, 8, 1020.1, 8,  982.6, 8,   8.5, 8,   9.7, 8,  13.6,  25.3,   40.5*,  31.6*, 0.03F,999.9, 010000,
287110,99999, 20131110,   38.2, 8,   33.8, 8, 1029.8, 8,  992.1, 8,   8.5, 8,   9.5, 8,  13.6,  23.3,   41.4*,  30.6 , 0.02E,999.9, 010000,
287110,99999, 20131111,   40.5, 8,   34.5, 8, 1029.7, 8,  992.2, 8,   8.5, 8,  14.6, 8,  17.5,  25.3,   43.2*,  36.5*, 0.02E,999.9, 000000,
287110,99999, 20131112,   37.3, 8,   35.8, 8, 1025.4, 8,  987.8, 8,   3.2, 8,   7.3, 8,  11.7,  23.3,   38.7*,  34.7*, 0.00E,999.9, 010000,
287110,99999, 20131113,   32.7, 8,   27.9, 8, 1026.0, 8,  988.0, 8,   8.5, 8,   4.1, 8,   7.8, 999.9,   34.5*,  28.4*, 0.00I,999.9, 000000,
287110,99999, 20131114,   37.8, 8,   29.6, 8, 1015.7, 8,  978.4, 8,   8.5, 8,   6.8, 8,   7.8, 999.9,   43.0*,  27.3 , 0.00E,999.9, 010000,
287110,99999, 20131115,   32.9, 8,   30.0, 8, 1008.2, 8,  970.9, 8,   5.3, 8,   5.8, 8,   9.7,  19.4,   34.2*,  31.3*, 0.08E,999.9, 101000,
287110,99999, 20131116,   30.0, 8,   25.2, 8, 1010.2, 8,  972.6, 8,   8.5, 8,   7.0, 8,   7.8, 999.9,   31.3*,  27.5*, 0.01E,999.9, 001000,
287110,99999, 20131117,   30.9, 8,   28.1, 8, 1002.6, 8,  965.3, 8,   6.1, 8,  14.6, 8,  23.3,  35.0,   32.4*,  26.6 , 0.04E,999.9, 011000,
287110,99999, 20131118,   33.1, 8,   29.8, 8, 1000.2, 8,  963.2, 8,   6.8, 8,  15.1, 8,  17.5,  29.1,   35.4*,  31.1*, 0.03E,999.9, 011000,
287110,99999, 20131119,   29.5, 8,   21.0, 8, 1030.2, 8,  991.7, 8,   8.5, 8,  10.0, 8,  13.6,  27.2,   32.7 ,  27.1*, 0.00E,999.9, 000000,
287110,99999, 20131120,   30.5, 8,   18.3, 8, 1036.3, 8,  997.7, 8,   8.9, 7,  13.4, 8,  15.5,  23.3,   34.7*,  25.5 , 0.00E,  0.4, 000000,
287110,99999, 20131121,   29.9, 8,   23.0, 8, 1036.0, 8,  997.4, 8,   8.5, 8,  14.1, 8,  17.5,  25.3,   33.6*,  24.6 , 0.00I,999.9, 000000,
287110,99999, 20131122,   29.3, 8,   20.5, 8, 1037.8, 8,  999.0, 8,   8.5, 8,   7.0, 8,   9.7,  19.4,   33.3*,  26.1 , 0.00I,999.9, 000000,
287110,99999, 20131123,   31.4, 8,   10.4, 8, 1033.2, 8,  994.7, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,   42.6 ,  20.5 , 0.00E,999.9, 000000,
287110,99999, 20131124,   31.4, 8,   11.2, 8, 1026.7, 8,  988.5, 8,   8.5, 8,   5.6, 8,   9.7, 999.9,   40.6*,  19.9 , 0.00E,999.9, 000000,
287110,99999, 20131125,   29.7, 8,   14.9, 8, 1022.6, 8,  984.4, 8,   8.5, 8,   6.1, 8,   9.7, 999.9,   36.3*,  26.2*, 0.00E,999.9, 000000,
287110,99999, 20131126,   28.4, 8,   21.9, 8, 1017.3, 8,  979.2, 8,   8.5, 8,   7.5, 8,  11.7,  25.3,   35.1*,  18.5 , 0.00I,999.9, 000000,
287110,99999, 20131127,   31.1, 8,   29.9, 8, 1010.0, 8,  972.4, 8,   3.3, 8,   7.5, 8,   9.7,  21.4,   31.6*,  29.5 , 0.03E,  1.2, 011000,
287110,99999, 20131128,   28.7, 8,   27.4, 8,  998.8, 8,  961.5, 8,   6.0, 8,  12.9, 8,  17.5,  27.2,   31.6*,  25.0*, 0.03E,999.9, 001000,
287110,99999, 20131129,   29.1, 8,   27.2, 8,  995.4, 8,  958.2, 8,   8.1, 8,  13.4, 8,  15.5,  25.3,   31.1*,  24.8 , 0.02E,999.9, 001000,
287110,99999, 20131130,   25.7, 8,   22.8, 8, 1006.4, 8,  968.6, 8,   7.3, 8,  10.0, 8,  13.6,  25.3,   31.1*,  14.0*, 0.08E,999.9, 001000,
287110,99999, 20131201,   19.3, 8,   15.6, 8, 1011.6, 8,  973.0, 8,   7.6, 8,   9.5, 8,  13.6,  23.3,   23.2*,  13.5 , 0.01E,999.9, 001000,
287110,99999, 20131202,   29.5, 8,   27.5, 8,  997.4, 8,  960.2, 8,   3.1, 8,  12.6, 8,  15.5,  23.3,   30.7*,  17.4 , 0.16F,999.9, 001000,
287110,99999, 20131203,   22.1, 8,   19.6, 8, 1004.4, 8,  966.3, 8,   6.7, 8,   9.0, 8,  13.6,  23.3,   29.8*,   6.8*, 0.04E,999.9, 001000,
287110,99999, 20131204,    6.4, 8,    2.4, 8, 1009.9, 8,  970.4, 8,   6.9, 8,   6.8, 8,  13.6,  19.4,   13.1*,  -1.8 , 0.01E,999.9, 101000,
287110,99999, 20131205,   23.0, 8,   21.2, 8, 1002.1, 8,  964.2, 8,   2.3, 8,  10.9, 8,  15.5,  25.3,   27.7*,   7.7 , 0.08E,999.9, 011000,
287110,99999, 20131206,   27.8, 8,   25.6, 8, 1001.0, 8,  963.5, 8,   3.1, 8,  11.4, 8,  13.6,  23.3,   29.8*,  23.0 , 0.08E,999.9, 001000,
287110,99999, 20131207,   23.9, 8,   20.9, 8, 1009.6, 8,  971.5, 8,   5.1, 8,  13.8, 8,  19.4,  38.9,   27.5*,  19.8 , 0.04E,999.9, 001000,
287110,99999, 20131208,   25.7, 8,   23.6, 8, 1009.5, 8,  971.5, 8,   4.8, 8,  11.2, 8,  13.6,  23.3,   26.8*,  23.2 , 0.04E,999.9, 011000,
287110,99999, 20131209,   23.1, 8,   21.3, 8, 1003.6, 8,  965.7, 8,   6.5, 8,   7.0, 8,  11.7,  19.4,   25.7*,  19.6*, 0.04E,999.9, 001000,
287110,99999, 20131210,   18.4, 8,   15.9, 8, 1010.3, 8,  971.7, 8,   5.9, 8,   6.6, 8,   9.7, 999.9,   20.5*,  16.0*, 0.04E,999.9, 001000,
287110,99999, 20131211,   13.2, 8,   10.5, 8, 1024.5, 8,  984.9, 8,   8.5, 8,   3.9, 8,   5.8, 999.9,   16.3*,   9.5*, 0.01E,  7.9, 001000,
287110,99999, 20131212,   14.1, 8,   11.7, 8, 1023.4, 8,  984.0, 8,   3.7, 8,  14.6, 8,  21.4,  29.1,   15.8*,   8.4 , 0.02F,  8.3, 001000,
287110,99999, 20131213,   16.5, 8,   12.7, 8, 1006.4, 8,  967.8, 8,   5.3, 8,  19.9, 8,  23.3,  35.0,   19.6*,  12.2 , 0.02E,999.9, 001000,
287110,99999, 20131214,   16.2, 8,   13.1, 8,  990.5, 8,  952.5, 8,   2.4, 8,  10.4, 8,  13.6,  23.3,   18.7*,  13.3 , 0.08E,999.9, 001000,
287110,99999, 20131215,   10.9, 8,    7.0, 8,  999.8, 8,  961.0, 8,   4.0, 8,  10.4, 8,  11.7,  23.3,   16.9*,   4.6*, 0.04E,999.9, 001000,
287110,99999, 20131216,    1.5, 8,   -2.9, 8, 1014.2, 8,  974.2, 8,   7.3, 8,  11.4, 8,  13.6,  23.3,    4.6*,  -0.4*, 0.01E,999.9, 001000,
287110,99999, 20131217,    0.9, 8,   -3.2, 8, 1020.2, 8,  979.8, 8,   7.9, 8,   9.2, 8,  15.5,  23.3,    9.5*,  -3.5*,99.99 ,999.9, 001000,
287110,99999, 20131218,   26.7, 8,   24.9, 8, 1004.2, 8,  966.5, 8,   3.5, 8,  11.7, 8,  13.6,  25.3,   31.1*,  14.5*, 0.04E,999.9, 001000,
287110,99999, 20131219,   21.5, 8,   17.8, 8, 1012.4, 8,  974.0, 8,   5.4, 8,  11.4, 8,  13.6,  23.3,   29.8*,   7.3*, 0.04E,999.9, 001000,
287110,99999, 20131220,    2.2, 8,   -2.0, 8, 1028.9, 8,  988.2, 8,   8.5, 8,   6.6, 8,  11.7, 999.9,    8.6*,  -4.9 ,99.99 ,999.9, 001000,
287110,99999, 20131221,   18.6, 8,   15.7, 8, 1024.6, 8,  985.5, 8,   8.1, 8,  12.9, 8,  19.4,  27.2,   23.0*,   3.4 , 0.01E,999.9, 001000,
287110,99999, 20131222,   19.9, 8,   16.9, 8, 1015.6, 8,  976.9, 8,   2.3, 8,  11.9, 8,  17.5,  29.1,   21.4*,  18.7*, 0.08E,999.9, 001000,
287110,99999, 20131223,   25.2, 8,   23.9, 8, 1017.0, 8,  978.8, 8,   6.0, 8,   8.3, 8,   9.7,  21.4,   28.9*,  18.0 , 0.04E,999.9, 101000,
287110,99999, 20131224,   28.3, 7,   26.9, 7, 1012.6, 7,  974.7, 7,   1.7, 7,   9.2, 7,  11.7,  21.4,   30.7*,  26.6*, 0.08E,999.9, 011000,
287110,99999, 20131225,   29.5, 8,   27.6, 8, 1021.8, 8,  983.7, 8,   8.5, 8,   8.3, 8,  11.7,  19.4,   32.0*,  25.3*,99.99 ,999.9, 001000,
287110,99999, 20131226,   24.8, 8,   22.8, 8, 1028.3, 8,  989.6, 8,   6.7, 8,   9.0, 8,  13.6,  21.4,   27.7*,  19.4 , 0.00H,  9.4, 001000,
287110,99999, 20131227,   20.7, 8,   19.0, 8, 1031.1, 8,  991.8, 8,   6.1, 8,   6.6, 8,   9.7,  21.4,   22.1*,  18.5*, 0.00I,999.9, 000000,
287110,99999, 20131228,   16.5, 8,   11.2, 8, 1033.6, 8,  993.9, 8,   7.1, 8,   9.0, 8,  13.6,  19.4,   20.8*,  12.2*,99.99 ,  9.4, 001000,
287110,99999, 20131229,   18.6, 8,   16.9, 8, 1032.9, 8,  993.4, 8,   6.2, 8,  11.7, 8,  15.5,  21.4,   20.8*,  11.5 ,99.99 ,999.9, 001000,
287110,99999, 20131230,   15.0, 8,   13.1, 8, 1026.9, 8,  987.4, 8,   4.0, 8,  12.6, 8,  21.4,  27.2,   22.6*,   9.7 , 0.02E,  9.8, 001000,
287110,99999, 20131231,   24.7, 8,   23.7, 8, 1021.0, 8,  982.5, 8,   3.0, 8,   7.5, 8,  11.7,  21.4,   27.1*,  17.8 , 0.04E,  9.8, 101000,
287110,99999, 20140101,   29.3, 8,   27.6, 8, 1025.0, 8,  986.7, 8,   8.5, 8,   8.5, 8,   9.7, 999.9,   30.7*,  25.0 , 0.01E,999.9, 001000,
287110,99999, 20140102,   26.9, 8,   24.7, 8, 1026.0, 8,  987.5, 8,   8.5, 8,   9.5, 8,  11.7,  19.4,   27.5*,  26.2 , 0.02E,  9.8, 001000,
287110,99999, 20140103,   10.8, 8,    7.6, 8, 1035.2, 8,  995.0, 8,   8.5, 8,   6.8, 8,   9.7, 999.9,   26.6*,  -5.6*, 0.00I, 10.2, 100000,
287110,99999, 20140104,    1.8, 8,   -2.9, 8, 1040.3, 8,  999.1, 8,   8.5, 8,   4.4, 8,   5.8, 999.9,    8.2*,  -8.1 , 0.01E, 10.2, 001000,
287110,99999, 20140105,    9.7, 8,    5.8, 8, 1036.7, 8,  996.3, 8,   8.5, 8,  10.2, 8,  13.6,  23.3,   14.5*,   4.1 , 0.01E,999.9, 001000,
287110,99999, 20140106,    7.2, 7,    3.1, 7, 1029.9, 7,  989.6, 7,   3.0, 7,  11.4, 7,  13.6,  23.3,    8.8*,   5.4 ,99.99 ,999.9, 001000,
287110,99999, 20140107,   14.2, 8,   11.3, 8, 1025.3, 8,  985.8, 8,   5.0, 8,   8.0, 8,  13.6,  23.3,   16.3*,   7.3 , 0.12E,999.9, 001000,
287110,99999, 20140108,   20.2, 8,   18.4, 8, 1020.4, 8,  981.6, 8,   4.1, 8,  12.9, 8,  21.4,  27.2,   28.0*,  15.1 , 0.04E, 11.8, 011000,
287110,99999, 20140109,   30.4, 8,   29.7, 8, 1008.7, 8,  971.1, 8,   1.1, 8,  11.7, 8,  19.4,  25.3,   31.1*,  19.9 , 0.00E,999.9, 110000,
287110,99999, 20140110,   23.4, 8,   22.3, 8, 1007.1, 8,  969.0, 8,   1.7, 8,   3.4, 8,   7.8, 999.9,   25.7*,  20.3*, 0.16E,999.9, 001000,
287110,99999, 20140111,   27.7, 8,   26.6, 8, 1002.5, 8,  964.9, 8,   2.7, 8,  12.4, 8,  17.5,  27.2,   31.6*,  19.8 , 0.02E, 14.2, 001000,
287110,99999, 20140112,   30.9, 8,   29.5, 8, 1000.9, 8,  963.7, 8,   4.7, 8,  12.9, 8,  17.5,  25.3,   32.0*,  28.0*, 0.02E,999.9, 001000,
287110,99999, 20140113,   28.8, 8,   25.7, 8, 1003.8, 8,  966.3, 8,   5.6, 8,  13.6, 8,  21.4,  27.2,   32.0*,  26.1 , 0.02E,999.9, 001000,
287110,99999, 20140114,   30.0, 8,   27.6, 8, 1003.7, 8,  966.3, 8,   7.5, 8,   9.5, 8,  19.4,  33.0,   31.3*,  27.5*, 0.01E,999.9, 001000,
287110,99999, 20140115,   16.2, 8,   13.9, 8, 1014.0, 8,  975.1, 8,   8.5, 8,   9.7, 8,  11.7,  19.4,   22.1*,  11.8*,99.99 ,999.9, 001000,
287110,99999, 20140116,   11.5, 8,    8.2, 8, 1021.7, 8,  982.1, 8,   7.1, 8,   7.8, 8,  11.7,  19.4,   13.6*,  10.2 ,99.99 ,999.9, 001000,
287110,99999, 20140117,   21.0, 8,   18.0, 8, 1003.6, 8,  965.4, 8,   1.8, 8,  15.3, 8,  19.4,  27.2,   30.7*,  10.4 , 0.08E,  0.4, 001000,
287110,99999, 20140118,    3.1, 8,   -1.6, 8, 1009.6, 8,  969.8, 8,   3.9, 8,  11.4, 8,  17.5,  23.3,    9.5*,   0.1*, 0.02E,999.9, 001000,
287110,99999, 20140119,   -5.1, 8,   -9.7, 8, 1014.4, 8,  973.7, 8,   7.2, 8,   5.8, 8,   7.8, 999.9,    0.9*, -14.6*, 0.01E, 22.0, 001000,
287110,99999, 20140120,   -9.7, 8,  -14.2, 8, 1021.0, 8,  979.6, 8,   7.3, 8,  10.0, 8,  13.6,  19.4,    3.7*, -17.1 ,99.99 ,999.9, 001000,
287110,99999, 20140121,    7.7, 8,    5.0, 8, 1026.5, 8,  986.4, 8,   6.0, 8,  10.9, 8,  15.5,  21.4,   11.3 ,  -8.5 , 0.01E,999.9, 001000,
287110,99999, 20140122,    1.2, 8,   -2.1, 8, 1030.0, 8,  989.2, 8,   8.5, 8,   2.4, 8,   5.8, 999.9,    5.5*,  -9.6 , 0.00E, 22.0, 000000,
287110,99999, 20140123,    4.6, 8,    1.3, 8, 1026.0, 8,  985.6, 8,   7.6, 8,   4.4, 8,   5.8, 999.9,    7.7*,  -6.2 ,99.99 , 22.0, 001000,
287110,99999, 20140124,    1.0, 8,   -2.4, 8, 1024.6, 8,  984.0, 8,   8.1, 8,   9.7, 8,  13.6,  19.4,    6.8*,  -8.3*,99.99 ,999.9, 001000,
287110,99999, 20140125,   -9.5, 8,  -14.0, 8, 1026.7, 8,  985.1, 8,   8.5, 8,   2.2, 8,   3.9, 999.9,   -4.5*, -14.4*, 0.01E,999.9, 001000,
287110,99999, 20140126,   -9.4, 8,  -14.0, 8, 1024.2, 8,  982.7, 8,   8.5, 8,   3.9, 8,   9.7, 999.9,    0.7*, -20.9 , 0.00I, 22.4, 000000,
287110,99999, 20140127,  -11.5, 8,  -16.1, 8, 1025.8, 8,  984.0, 8,   7.1, 8,   6.1, 8,   9.7, 999.9,   -7.4*, -16.6 ,99.99 , 22.4, 001000,
287110,99999, 20140128,  -17.5, 8,  -23.0, 8, 1031.1, 8,  988.6, 8,   8.5, 8,   5.1, 8,   9.7, 999.9,  -10.8*, -23.6*,99.99 ,999.9, 001000,
287110,99999, 20140129,  -26.4, 8,  -32.7, 8, 1041.1, 8,  997.3, 8,   5.5, 5,  12.9, 8,  15.5,  21.4,  -24.3*, -29.7 , 0.00I,999.9, 000000,
287110,99999, 20140130,  -18.8, 8,  -24.6, 8, 1048.1, 8, 1004.7, 8,   8.5, 8,   6.3, 8,   9.7, 999.9,  -11.2*, -31.0 ,99.99 , 21.7, 001000,
287110,99999, 20140131,  -12.3, 8,  -17.7, 8, 1050.0, 8, 1007.2, 8,   8.5, 8,   6.1, 8,   7.8, 999.9,   -7.4 , -19.7 , 0.00E,999.9, 000000,
287110,99999, 20140201,  -11.6, 8,  -16.7, 8, 1053.3, 8, 1010.4, 8,   8.5, 8,   2.4, 8,   3.9, 999.9,    1.9 , -18.8 , 0.00E, 21.7, 000000,
287110,99999, 20140202,   -7.9, 8,  -13.2, 8, 1051.5, 8, 1009.0, 8,   8.5, 8,   5.8, 8,  13.6,  21.4,   -3.6*, -17.0 , 0.00E, 21.7, 000000,
287110,99999, 20140203,   -2.1, 8,   -7.0, 8, 1034.3, 8,  993.0, 8,   6.6, 8,  12.4, 8,  21.4,  27.2,    0.5*,  -7.8 , 0.02F, 21.7, 001000,
287110,99999, 20140204,   -3.2, 8,   -7.5, 8, 1020.0, 8,  979.3, 8,   5.5, 8,   6.1, 8,   9.7, 999.9,   -0.2*, -10.7 , 0.16E, 22.0, 001000,
287110,99999, 20140205,   -5.1, 8,  -10.1, 8, 1019.6, 8,  978.7, 8,   8.5, 8,   8.3, 8,  11.7, 999.9,   -1.1*, -10.8*,99.99 ,999.9, 001000,
287110,99999, 20140206,  -12.5, 7,  -17.6, 7, 1025.5, 7,  983.7, 7,   8.0, 7,   3.3, 7,   3.9, 999.9,   -5.4*, -17.1*, 0.00I, 22.4, 000000,
287110,99999, 20140207,  -14.9, 8,  -20.3, 8, 1031.0, 8,  988.7, 8,   8.5, 8,   2.2, 8,   3.9, 999.9,   -7.4*, -26.3 , 0.00I, 22.4, 000000,
287110,99999, 20140208,   -4.4, 8,   -9.3, 8, 1032.9, 8,  991.5, 8,   8.5, 8,   7.8, 8,   9.7, 999.9,   -0.4*, -16.6 , 0.00I, 22.4, 000000,
287110,99999, 20140209,    1.6, 8,   -3.3, 8, 1034.1, 8,  993.2, 8,   8.5, 8,   8.3, 8,  11.7,  21.4,    6.4*,  -7.2 , 0.02E, 22.4, 001000,
287110,99999, 20140210,    3.2, 8,   -4.1, 8, 1034.6, 8,  993.8, 8,   8.5, 8,   5.3, 8,  11.7,  21.4,    8.8*,  -2.9*,99.99 ,999.9, 001000,
287110,99999, 20140211,    7.3, 8,    1.6, 8, 1032.2, 8,  991.8, 8,   6.0, 8,   8.3, 8,  11.7,  19.4,   10.4*,  -3.8 , 0.03E, 22.8, 001000,
287110,99999, 20140212,   11.1, 8,    6.3, 8, 1025.3, 8,  985.6, 8,   3.8, 8,   9.2, 8,  11.7,  21.4,   12.7*,   8.1 , 0.12E,999.9, 001000,
